id,inode,dev,type,op,gp,tp,num_of_links,owner_id,group_id,size,time,name,parentID,abs_path
8743,8175,117,-,4,4,4,1,0,0,4096,1581475849.112289,runtime_status,8720,/sys/devices/virtual/block/nbd3/power/runtime_status
8744,8179,117,-,6,4,4,1,0,0,4096,1581475849.112289,autosuspend_delay_ms,8720,/sys/devices/virtual/block/nbd3/power/autosuspend_delay_ms
8745,8177,117,-,4,4,4,1,0,0,4096,1581475849.112289,runtime_suspended_time,8720,/sys/devices/virtual/block/nbd3/power/runtime_suspended_time
8746,8176,117,-,6,4,4,1,0,0,4096,1581475849.112289,control,8720,/sys/devices/virtual/block/nbd3/power/control
8747,8227,117,d,7,5,5,6,0,0,0,1581475849.112289,0,8722,/sys/devices/virtual/block/nbd3/mq/0
8748,8234,117,d,7,5,5,2,0,0,0,1581475849.112289,cpu3,8747,/sys/devices/virtual/block/nbd3/mq/0/cpu3
8749,8232,117,d,7,5,5,2,0,0,0,1581475849.112289,cpu1,8747,/sys/devices/virtual/block/nbd3/mq/0/cpu1
8750,8233,117,d,7,5,5,2,0,0,0,1581475849.112289,cpu2,8747,/sys/devices/virtual/block/nbd3/mq/0/cpu2
8751,8231,117,d,7,5,5,2,0,0,0,1581475849.112289,cpu0,8747,/sys/devices/virtual/block/nbd3/mq/0/cpu0
8752,8230,117,-,4,4,4,1,0,0,4096,1581475849.112289,cpu_list,8747,/sys/devices/virtual/block/nbd3/mq/0/cpu_list
8753,8229,117,-,4,4,4,1,0,0,4096,1581475849.112289,nr_reserved_tags,8747,/sys/devices/virtual/block/nbd3/mq/0/nr_reserved_tags
8754,8228,117,-,4,4,4,1,0,0,4096,1581475849.112289,nr_tags,8747,/sys/devices/virtual/block/nbd3/mq/0/nr_tags
8755,8235,117,d,7,5,5,2,0,0,0,1581475849.112289,iosched,8723,/sys/devices/virtual/block/nbd3/queue/iosched
8756,8225,117,-,6,4,4,1,0,0,4096,1581475849.112289,io_poll_delay,8723,/sys/devices/virtual/block/nbd3/queue/io_poll_delay
8757,8199,117,-,4,4,4,1,0,0,4096,1581475849.112289,max_integrity_segments,8723,/sys/devices/virtual/block/nbd3/queue/max_integrity_segments
8758,8215,117,-,4,4,4,1,0,0,4096,1581475849.112289,zoned,8723,/sys/devices/virtual/block/nbd3/queue/zoned
8759,8201,117,-,6,4,4,1,0,0,4096,1581475849.112289,scheduler,8723,/sys/devices/virtual/block/nbd3/queue/scheduler
8760,8220,117,-,6,4,4,1,0,0,4096,1581475849.112289,io_poll,8723,/sys/devices/virtual/block/nbd3/queue/io_poll
8761,8211,117,-,4,4,4,1,0,0,4096,1581475849.112289,discard_zeroes_data,8723,/sys/devices/virtual/block/nbd3/queue/discard_zeroes_data
8762,8206,117,-,4,4,4,1,0,0,4096,1581475849.112289,minimum_io_size,8723,/sys/devices/virtual/block/nbd3/queue/minimum_io_size
8763,8212,117,-,4,4,4,1,0,0,4096,1581475849.112289,write_same_max_bytes,8723,/sys/devices/virtual/block/nbd3/queue/write_same_max_bytes
8764,8197,117,-,4,4,4,1,0,0,4096,1581475849.112289,max_segments,8723,/sys/devices/virtual/block/nbd3/queue/max_segments
8765,8223,117,-,4,4,4,1,0,0,4096,1581475849.112289,dax,8723,/sys/devices/virtual/block/nbd3/queue/dax
8766,8204,117,-,4,4,4,1,0,0,4096,1581475849.112289,physical_block_size,8723,/sys/devices/virtual/block/nbd3/queue/physical_block_size
8767,8203,117,-,4,4,4,1,0,0,4096,1581475849.112289,logical_block_size,8723,/sys/devices/virtual/block/nbd3/queue/logical_block_size
8768,8193,117,-,6,4,4,1,0,0,4096,1581475849.113289,nr_requests,8723,/sys/devices/virtual/block/nbd3/queue/nr_requests
8769,8221,117,-,6,4,4,1,0,0,4096,1581475849.113289,write_cache,8723,/sys/devices/virtual/block/nbd3/queue/write_cache
8770,8200,117,-,4,4,4,1,0,0,4096,1581475849.113289,max_segment_size,8723,/sys/devices/virtual/block/nbd3/queue/max_segment_size
8771,8214,117,-,6,4,4,1,0,0,4096,1581475849.113289,rotational,8723,/sys/devices/virtual/block/nbd3/queue/rotational
8772,8209,117,-,6,4,4,1,0,0,4096,1581475849.113289,discard_max_bytes,8723,/sys/devices/virtual/block/nbd3/queue/discard_max_bytes
8773,8219,117,-,6,4,4,1,0,0,4096,1581475849.113289,add_random,8723,/sys/devices/virtual/block/nbd3/queue/add_random
8774,8210,117,-,4,4,4,1,0,0,4096,1581475849.113289,discard_max_hw_bytes,8723,/sys/devices/virtual/block/nbd3/queue/discard_max_hw_bytes
8775,8207,117,-,4,4,4,1,0,0,4096,1581475849.113289,optimal_io_size,8723,/sys/devices/virtual/block/nbd3/queue/optimal_io_size
8776,8205,117,-,4,4,4,1,0,0,4096,1581475849.113289,chunk_sectors,8723,/sys/devices/virtual/block/nbd3/queue/chunk_sectors
8777,8194,117,-,6,4,4,1,0,0,4096,1581475849.113289,read_ahead_kb,8723,/sys/devices/virtual/block/nbd3/queue/read_ahead_kb
8778,8198,117,-,4,4,4,1,0,0,4096,1581475849.113289,max_discard_segments,8723,/sys/devices/virtual/block/nbd3/queue/max_discard_segments
8779,8213,117,-,4,4,4,1,0,0,4096,1581475849.113289,write_zeroes_max_bytes,8723,/sys/devices/virtual/block/nbd3/queue/write_zeroes_max_bytes
8780,8216,117,-,6,4,4,1,0,0,4096,1581475849.113289,nomerges,8723,/sys/devices/virtual/block/nbd3/queue/nomerges
8781,8224,117,-,6,4,4,1,0,0,4096,1581475849.113289,wbt_lat_usec,8723,/sys/devices/virtual/block/nbd3/queue/wbt_lat_usec
8782,8222,117,-,4,4,4,1,0,0,4096,1581475849.113289,fua,8723,/sys/devices/virtual/block/nbd3/queue/fua
8783,8208,117,-,4,4,4,1,0,0,4096,1581475849.113289,discard_granularity,8723,/sys/devices/virtual/block/nbd3/queue/discard_granularity
8784,8217,117,-,6,4,4,1,0,0,4096,1581475849.113289,rq_affinity,8723,/sys/devices/virtual/block/nbd3/queue/rq_affinity
8785,8196,117,-,6,4,4,1,0,0,4096,1581475849.113289,max_sectors_kb,8723,/sys/devices/virtual/block/nbd3/queue/max_sectors_kb
8786,8202,117,-,4,4,4,1,0,0,4096,1581475849.113289,hw_sector_size,8723,/sys/devices/virtual/block/nbd3/queue/hw_sector_size
8787,8195,117,-,4,4,4,1,0,0,4096,1581475849.113289,max_hw_sectors_kb,8723,/sys/devices/virtual/block/nbd3/queue/max_hw_sectors_kb
8788,8218,117,-,6,4,4,1,0,0,4096,1581475849.113289,iostats,8723,/sys/devices/virtual/block/nbd3/queue/iostats
8789,8239,117,-,6,4,4,1,0,0,4096,1581475849.113289,front_merges,8755,/sys/devices/virtual/block/nbd3/queue/iosched/front_merges
8790,8236,117,-,6,4,4,1,0,0,4096,1581475849.113289,read_expire,8755,/sys/devices/virtual/block/nbd3/queue/iosched/read_expire
8791,8240,117,-,6,4,4,1,0,0,4096,1581475849.113289,fifo_batch,8755,/sys/devices/virtual/block/nbd3/queue/iosched/fifo_batch
8792,8237,117,-,6,4,4,1,0,0,4096,1581475849.113289,write_expire,8755,/sys/devices/virtual/block/nbd3/queue/iosched/write_expire
8793,8238,117,-,6,4,4,1,0,0,4096,1581475849.113289,writes_starved,8755,/sys/devices/virtual/block/nbd3/queue/iosched/writes_starved
8794,8246,117,-,6,4,4,1,0,0,4096,1581475849.113289,write_generate,8724,/sys/devices/virtual/block/nbd3/integrity/write_generate
8795,8242,117,-,4,4,4,1,0,0,4096,1581475849.113289,format,8724,/sys/devices/virtual/block/nbd3/integrity/format
8796,8245,117,-,6,4,4,1,0,0,4096,1581475849.113289,read_verify,8724,/sys/devices/virtual/block/nbd3/integrity/read_verify
8797,8243,117,-,4,4,4,1,0,0,4096,1581475849.113289,tag_size,8724,/sys/devices/virtual/block/nbd3/integrity/tag_size
8798,8244,117,-,4,4,4,1,0,0,4096,1581475849.113289,protection_interval_bytes,8724,/sys/devices/virtual/block/nbd3/integrity/protection_interval_bytes
8799,8247,117,-,4,4,4,1,0,0,4096,1581475849.113289,device_is_integrity_capable,8724,/sys/devices/virtual/block/nbd3/integrity/device_is_integrity_capable
8800,8191,117,-,6,4,4,1,0,0,4096,1581475849.113289,end_lba,8726,/sys/devices/virtual/block/nbd3/trace/end_lba
8801,8188,117,-,6,4,4,1,0,0,4096,1581475849.113289,act_mask,8726,/sys/devices/virtual/block/nbd3/trace/act_mask
8802,8190,117,-,6,4,4,1,0,0,4096,1581475849.113289,start_lba,8726,/sys/devices/virtual/block/nbd3/trace/start_lba
8803,8187,117,-,6,4,4,1,0,0,4096,1581475849.113289,enable,8726,/sys/devices/virtual/block/nbd3/trace/enable
8804,8189,117,-,6,4,4,1,0,0,4096,1581475849.113289,pid,8726,/sys/devices/virtual/block/nbd3/trace/pid
8805,9410,117,d,7,5,5,2,0,0,0,1581475849.113289,power,8528,/sys/devices/virtual/block/nbd15/power
8806,9419,117,d,7,5,5,2,0,0,0,1581475849.113289,holders,8528,/sys/devices/virtual/block/nbd15/holders
8807,9462,117,d,7,5,5,3,0,0,0,1581475849.113289,mq,8528,/sys/devices/virtual/block/nbd15/mq
8808,9428,117,d,7,5,5,3,0,0,0,1581475849.113289,queue,8528,/sys/devices/virtual/block/nbd15/queue
8809,9477,117,d,7,5,5,2,0,0,0,1581475849.113289,integrity,8528,/sys/devices/virtual/block/nbd15/integrity
8810,9397,117,l,7,7,7,1,0,0,0,1581475849.113289,subsystem,8528,/sys/devices/virtual/block/nbd15/subsystem
8811,9422,117,d,7,5,5,2,0,0,0,1581475849.113289,trace,8528,/sys/devices/virtual/block/nbd15/trace
8812,9421,117,l,7,7,7,1,0,0,0,1581475849.113289,bdi,8528,/sys/devices/virtual/block/nbd15/bdi
8813,9420,117,d,7,5,5,2,0,0,0,1581475849.113289,slaves,8528,/sys/devices/virtual/block/nbd15/slaves
8814,9396,117,-,6,4,4,1,0,0,4096,1581475849.113289,uevent,8528,/sys/devices/virtual/block/nbd15/uevent
8815,9400,117,-,4,4,4,1,0,0,4096,1581475849.113289,ext_range,8528,/sys/devices/virtual/block/nbd15/ext_range
8816,9399,117,-,4,4,4,1,0,0,4096,1581475849.113289,range,8528,/sys/devices/virtual/block/nbd15/range
8817,9405,117,-,4,4,4,1,0,0,4096,1581475849.114289,alignment_offset,8528,/sys/devices/virtual/block/nbd15/alignment_offset
8818,9416,117,-,4,4,4,1,0,0,4096,1581475849.114289,dev,8528,/sys/devices/virtual/block/nbd15/dev
8819,9403,117,-,4,4,4,1,0,0,4096,1581475849.114289,ro,8528,/sys/devices/virtual/block/nbd15/ro
8820,9408,117,-,4,4,4,1,0,0,4096,1581475849.114289,stat,8528,/sys/devices/virtual/block/nbd15/stat
8821,9404,117,-,4,4,4,1,0,0,4096,1581475849.114289,size,8528,/sys/devices/virtual/block/nbd15/size
8822,9406,117,-,4,4,4,1,0,0,4096,1581475849.114289,discard_alignment,8528,/sys/devices/virtual/block/nbd15/discard_alignment
8823,9407,117,-,4,4,4,1,0,0,4096,1581475849.114289,capability,8528,/sys/devices/virtual/block/nbd15/capability
8824,9402,117,-,4,4,4,1,0,0,4096,1581475849.114289,hidden,8528,/sys/devices/virtual/block/nbd15/hidden
8825,9401,117,-,4,4,4,1,0,0,4096,1581475849.114289,removable,8528,/sys/devices/virtual/block/nbd15/removable
8826,9409,117,-,4,4,4,1,0,0,4096,1581475849.114289,inflight,8528,/sys/devices/virtual/block/nbd15/inflight
8827,9414,117,-,4,4,4,1,0,0,4096,1581475849.114289,runtime_active_time,8805,/sys/devices/virtual/block/nbd15/power/runtime_active_time
8828,9411,117,-,4,4,4,1,0,0,4096,1581475849.114289,runtime_status,8805,/sys/devices/virtual/block/nbd15/power/runtime_status
8829,9415,117,-,6,4,4,1,0,0,4096,1581475849.114289,autosuspend_delay_ms,8805,/sys/devices/virtual/block/nbd15/power/autosuspend_delay_ms
8830,9413,117,-,4,4,4,1,0,0,4096,1581475849.114289,runtime_suspended_time,8805,/sys/devices/virtual/block/nbd15/power/runtime_suspended_time
8831,9412,117,-,6,4,4,1,0,0,4096,1581475849.114289,control,8805,/sys/devices/virtual/block/nbd15/power/control
8832,9463,117,d,7,5,5,6,0,0,0,1581475849.114289,0,8807,/sys/devices/virtual/block/nbd15/mq/0
8833,9470,117,d,7,5,5,2,0,0,0,1581475849.114289,cpu3,8832,/sys/devices/virtual/block/nbd15/mq/0/cpu3
8834,9468,117,d,7,5,5,2,0,0,0,1581475849.114289,cpu1,8832,/sys/devices/virtual/block/nbd15/mq/0/cpu1
8835,9469,117,d,7,5,5,2,0,0,0,1581475849.114289,cpu2,8832,/sys/devices/virtual/block/nbd15/mq/0/cpu2
8836,9467,117,d,7,5,5,2,0,0,0,1581475849.114289,cpu0,8832,/sys/devices/virtual/block/nbd15/mq/0/cpu0
8837,9466,117,-,4,4,4,1,0,0,4096,1581475849.114289,cpu_list,8832,/sys/devices/virtual/block/nbd15/mq/0/cpu_list
8838,9465,117,-,4,4,4,1,0,0,4096,1581475849.114289,nr_reserved_tags,8832,/sys/devices/virtual/block/nbd15/mq/0/nr_reserved_tags
8839,9464,117,-,4,4,4,1,0,0,4096,1581475849.114289,nr_tags,8832,/sys/devices/virtual/block/nbd15/mq/0/nr_tags
8840,9471,117,d,7,5,5,2,0,0,0,1581475849.115289,iosched,8808,/sys/devices/virtual/block/nbd15/queue/iosched
8841,9461,117,-,6,4,4,1,0,0,4096,1581475849.115289,io_poll_delay,8808,/sys/devices/virtual/block/nbd15/queue/io_poll_delay
8842,9435,117,-,4,4,4,1,0,0,4096,1581475849.115289,max_integrity_segments,8808,/sys/devices/virtual/block/nbd15/queue/max_integrity_segments
8843,9451,117,-,4,4,4,1,0,0,4096,1581475849.115289,zoned,8808,/sys/devices/virtual/block/nbd15/queue/zoned
8844,9437,117,-,6,4,4,1,0,0,4096,1581475849.115289,scheduler,8808,/sys/devices/virtual/block/nbd15/queue/scheduler
8845,9456,117,-,6,4,4,1,0,0,4096,1581475849.115289,io_poll,8808,/sys/devices/virtual/block/nbd15/queue/io_poll
8846,9447,117,-,4,4,4,1,0,0,4096,1581475849.115289,discard_zeroes_data,8808,/sys/devices/virtual/block/nbd15/queue/discard_zeroes_data
8847,9442,117,-,4,4,4,1,0,0,4096,1581475849.115289,minimum_io_size,8808,/sys/devices/virtual/block/nbd15/queue/minimum_io_size
8848,9448,117,-,4,4,4,1,0,0,4096,1581475849.115289,write_same_max_bytes,8808,/sys/devices/virtual/block/nbd15/queue/write_same_max_bytes
8849,9433,117,-,4,4,4,1,0,0,4096,1581475849.115289,max_segments,8808,/sys/devices/virtual/block/nbd15/queue/max_segments
8850,9459,117,-,4,4,4,1,0,0,4096,1581475849.115289,dax,8808,/sys/devices/virtual/block/nbd15/queue/dax
8851,9440,117,-,4,4,4,1,0,0,4096,1581475849.115289,physical_block_size,8808,/sys/devices/virtual/block/nbd15/queue/physical_block_size
8852,9439,117,-,4,4,4,1,0,0,4096,1581475849.115289,logical_block_size,8808,/sys/devices/virtual/block/nbd15/queue/logical_block_size
8853,9429,117,-,6,4,4,1,0,0,4096,1581475849.115289,nr_requests,8808,/sys/devices/virtual/block/nbd15/queue/nr_requests
8854,9457,117,-,6,4,4,1,0,0,4096,1581475849.115289,write_cache,8808,/sys/devices/virtual/block/nbd15/queue/write_cache
8855,9436,117,-,4,4,4,1,0,0,4096,1581475849.115289,max_segment_size,8808,/sys/devices/virtual/block/nbd15/queue/max_segment_size
8856,9450,117,-,6,4,4,1,0,0,4096,1581475849.115289,rotational,8808,/sys/devices/virtual/block/nbd15/queue/rotational
8857,9445,117,-,6,4,4,1,0,0,4096,1581475849.115289,discard_max_bytes,8808,/sys/devices/virtual/block/nbd15/queue/discard_max_bytes
8858,9455,117,-,6,4,4,1,0,0,4096,1581475849.115289,add_random,8808,/sys/devices/virtual/block/nbd15/queue/add_random
8859,9446,117,-,4,4,4,1,0,0,4096,1581475849.115289,discard_max_hw_bytes,8808,/sys/devices/virtual/block/nbd15/queue/discard_max_hw_bytes
8860,9443,117,-,4,4,4,1,0,0,4096,1581475849.115289,optimal_io_size,8808,/sys/devices/virtual/block/nbd15/queue/optimal_io_size
8861,9441,117,-,4,4,4,1,0,0,4096,1581475849.115289,chunk_sectors,8808,/sys/devices/virtual/block/nbd15/queue/chunk_sectors
8862,9430,117,-,6,4,4,1,0,0,4096,1581475849.115289,read_ahead_kb,8808,/sys/devices/virtual/block/nbd15/queue/read_ahead_kb
8863,9434,117,-,4,4,4,1,0,0,4096,1581475849.115289,max_discard_segments,8808,/sys/devices/virtual/block/nbd15/queue/max_discard_segments
8864,9449,117,-,4,4,4,1,0,0,4096,1581475849.115289,write_zeroes_max_bytes,8808,/sys/devices/virtual/block/nbd15/queue/write_zeroes_max_bytes
8865,9452,117,-,6,4,4,1,0,0,4096,1581475849.115289,nomerges,8808,/sys/devices/virtual/block/nbd15/queue/nomerges
8866,9460,117,-,6,4,4,1,0,0,4096,1581475849.115289,wbt_lat_usec,8808,/sys/devices/virtual/block/nbd15/queue/wbt_lat_usec
8867,9458,117,-,4,4,4,1,0,0,4096,1581475849.115289,fua,8808,/sys/devices/virtual/block/nbd15/queue/fua
8868,9444,117,-,4,4,4,1,0,0,4096,1581475849.115289,discard_granularity,8808,/sys/devices/virtual/block/nbd15/queue/discard_granularity
8869,9453,117,-,6,4,4,1,0,0,4096,1581475849.115289,rq_affinity,8808,/sys/devices/virtual/block/nbd15/queue/rq_affinity
8870,9432,117,-,6,4,4,1,0,0,4096,1581475849.115289,max_sectors_kb,8808,/sys/devices/virtual/block/nbd15/queue/max_sectors_kb
8871,9438,117,-,4,4,4,1,0,0,4096,1581475849.115289,hw_sector_size,8808,/sys/devices/virtual/block/nbd15/queue/hw_sector_size
8872,9431,117,-,4,4,4,1,0,0,4096,1581475849.115289,max_hw_sectors_kb,8808,/sys/devices/virtual/block/nbd15/queue/max_hw_sectors_kb
8873,9454,117,-,6,4,4,1,0,0,4096,1581475849.115289,iostats,8808,/sys/devices/virtual/block/nbd15/queue/iostats
8874,9475,117,-,6,4,4,1,0,0,4096,1581475849.115289,front_merges,8840,/sys/devices/virtual/block/nbd15/queue/iosched/front_merges
8875,9472,117,-,6,4,4,1,0,0,4096,1581475849.115289,read_expire,8840,/sys/devices/virtual/block/nbd15/queue/iosched/read_expire
8876,9476,117,-,6,4,4,1,0,0,4096,1581475849.115289,fifo_batch,8840,/sys/devices/virtual/block/nbd15/queue/iosched/fifo_batch
8877,9473,117,-,6,4,4,1,0,0,4096,1581475849.115289,write_expire,8840,/sys/devices/virtual/block/nbd15/queue/iosched/write_expire
8878,9474,117,-,6,4,4,1,0,0,4096,1581475849.115289,writes_starved,8840,/sys/devices/virtual/block/nbd15/queue/iosched/writes_starved
8879,9482,117,-,6,4,4,1,0,0,4096,1581475849.115289,write_generate,8809,/sys/devices/virtual/block/nbd15/integrity/write_generate
8880,9478,117,-,4,4,4,1,0,0,4096,1581475849.115289,format,8809,/sys/devices/virtual/block/nbd15/integrity/format
8881,9481,117,-,6,4,4,1,0,0,4096,1581475849.115289,read_verify,8809,/sys/devices/virtual/block/nbd15/integrity/read_verify
8882,9479,117,-,4,4,4,1,0,0,4096,1581475849.115289,tag_size,8809,/sys/devices/virtual/block/nbd15/integrity/tag_size
8883,9480,117,-,4,4,4,1,0,0,4096,1581475849.115289,protection_interval_bytes,8809,/sys/devices/virtual/block/nbd15/integrity/protection_interval_bytes
8884,9483,117,-,4,4,4,1,0,0,4096,1581475849.115289,device_is_integrity_capable,8809,/sys/devices/virtual/block/nbd15/integrity/device_is_integrity_capable
8885,9427,117,-,6,4,4,1,0,0,4096,1581475849.115289,end_lba,8811,/sys/devices/virtual/block/nbd15/trace/end_lba
8886,9424,117,-,6,4,4,1,0,0,4096,1581475849.115289,act_mask,8811,/sys/devices/virtual/block/nbd15/trace/act_mask
8887,9426,117,-,6,4,4,1,0,0,4096,1581475849.115289,start_lba,8811,/sys/devices/virtual/block/nbd15/trace/start_lba
8888,9423,117,-,6,4,4,1,0,0,4096,1581475849.115289,enable,8811,/sys/devices/virtual/block/nbd15/trace/enable
8889,9425,117,-,6,4,4,1,0,0,4096,1581475849.115289,pid,8811,/sys/devices/virtual/block/nbd15/trace/pid
8890,5621,117,d,7,5,5,2,0,0,0,1581475849.117289,power,8529,/sys/devices/virtual/block/ram0/power
8891,5630,117,d,7,5,5,2,0,0,0,1581475849.117289,holders,8529,/sys/devices/virtual/block/ram0/holders
8892,5639,117,d,7,5,5,2,0,0,0,1581475849.117289,queue,8529,/sys/devices/virtual/block/ram0/queue
8893,5673,117,d,7,5,5,2,0,0,0,1581475849.117289,integrity,8529,/sys/devices/virtual/block/ram0/integrity
8894,5608,117,l,7,7,7,1,0,0,0,1581475849.115289,subsystem,8529,/sys/devices/virtual/block/ram0/subsystem
8895,5633,117,d,7,5,5,2,0,0,0,1581475849.117289,trace,8529,/sys/devices/virtual/block/ram0/trace
8896,5632,117,l,7,7,7,1,0,0,0,1581475849.115289,bdi,8529,/sys/devices/virtual/block/ram0/bdi
8897,5631,117,d,7,5,5,2,0,0,0,1581475849.117289,slaves,8529,/sys/devices/virtual/block/ram0/slaves
8898,5607,117,-,6,4,4,1,0,0,4096,1581475849.117289,uevent,8529,/sys/devices/virtual/block/ram0/uevent
8899,5611,117,-,4,4,4,1,0,0,4096,1581475849.117289,ext_range,8529,/sys/devices/virtual/block/ram0/ext_range
8900,5610,117,-,4,4,4,1,0,0,4096,1581475849.117289,range,8529,/sys/devices/virtual/block/ram0/range
8901,5616,117,-,4,4,4,1,0,0,4096,1581475849.117289,alignment_offset,8529,/sys/devices/virtual/block/ram0/alignment_offset
8902,5627,117,-,4,4,4,1,0,0,4096,1581475849.117289,dev,8529,/sys/devices/virtual/block/ram0/dev
8903,5614,117,-,4,4,4,1,0,0,4096,1581475849.117289,ro,8529,/sys/devices/virtual/block/ram0/ro
8904,5619,117,-,4,4,4,1,0,0,4096,1581475849.117289,stat,8529,/sys/devices/virtual/block/ram0/stat
8905,5615,117,-,4,4,4,1,0,0,4096,1581475849.117289,size,8529,/sys/devices/virtual/block/ram0/size
8906,5617,117,-,4,4,4,1,0,0,4096,1581475849.117289,discard_alignment,8529,/sys/devices/virtual/block/ram0/discard_alignment
8907,5618,117,-,4,4,4,1,0,0,4096,1581475849.117289,capability,8529,/sys/devices/virtual/block/ram0/capability
8908,5613,117,-,4,4,4,1,0,0,4096,1581475849.117289,hidden,8529,/sys/devices/virtual/block/ram0/hidden
8909,5612,117,-,4,4,4,1,0,0,4096,1581475849.117289,removable,8529,/sys/devices/virtual/block/ram0/removable
8910,5620,117,-,4,4,4,1,0,0,4096,1581475849.117289,inflight,8529,/sys/devices/virtual/block/ram0/inflight
8911,5625,117,-,4,4,4,1,0,0,4096,1581475849.117289,runtime_active_time,8890,/sys/devices/virtual/block/ram0/power/runtime_active_time
8912,5622,117,-,4,4,4,1,0,0,4096,1581475849.117289,runtime_status,8890,/sys/devices/virtual/block/ram0/power/runtime_status
8913,5626,117,-,6,4,4,1,0,0,4096,1581475849.117289,autosuspend_delay_ms,8890,/sys/devices/virtual/block/ram0/power/autosuspend_delay_ms
8914,5624,117,-,4,4,4,1,0,0,4096,1581475849.117289,runtime_suspended_time,8890,/sys/devices/virtual/block/ram0/power/runtime_suspended_time
8915,5623,117,-,6,4,4,1,0,0,4096,1581475849.117289,control,8890,/sys/devices/virtual/block/ram0/power/control
8916,5672,117,-,6,4,4,1,0,0,4096,1581475849.117289,io_poll_delay,8892,/sys/devices/virtual/block/ram0/queue/io_poll_delay
8917,5646,117,-,4,4,4,1,0,0,4096,1581475849.117289,max_integrity_segments,8892,/sys/devices/virtual/block/ram0/queue/max_integrity_segments
8918,5662,117,-,4,4,4,1,0,0,4096,1581475849.117289,zoned,8892,/sys/devices/virtual/block/ram0/queue/zoned
8919,5648,117,-,6,4,4,1,0,0,4096,1581475849.117289,scheduler,8892,/sys/devices/virtual/block/ram0/queue/scheduler
8920,5667,117,-,6,4,4,1,0,0,4096,1581475849.117289,io_poll,8892,/sys/devices/virtual/block/ram0/queue/io_poll
